Code	Iso	Species	Period	Volu	Site	Dilu	Cove	Trial	Day	IXM
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	2252
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	2998
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	2859
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	2605
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	2995
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	2236
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	2567
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	2822
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	2897
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1819
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	1867
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	2518
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	1914
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	1933
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	1401
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	1422
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1576
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	2400
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	2472
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	1450
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	1880
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	2146
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	2509
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	2019
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	1985
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	1793
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1901
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	2028
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	2425
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	1511
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	2831
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	3231
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	3212
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	3204
18B_C3	I49	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	2245
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	328
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	225
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	284
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	261
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	258
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	766
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	747
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	630
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	770
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	698
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1531
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	988
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	590
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	771
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1428
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	992
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1322
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	991
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	965
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	1107
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	943
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	1735
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	1158
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	1236
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1091
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	707
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1840
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	1066
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	1130
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	1538
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	871
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1354
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	1454
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	2331
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	2251
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	565
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	1042
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	1194
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	860
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	929
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	739
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1245
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	1205
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	1419
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	1261
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	1142
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	1131
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	1015
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	1275
18B_C4	I50	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1764
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	355
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	381
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	400
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	385
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	376
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	1085
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	1111
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	1185
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	929
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	889
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1815
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1680
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1409
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1354
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1771
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	1488
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	2006
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	1943
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	2163
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	2089
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	1916
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	2165
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	2518
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	2413
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	2493
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	1760
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	2135
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	2301
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	2232
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	2212
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	1567
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1943
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	2248
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	1553
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	1664
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	888
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	940
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	1216
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	1223
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	1176
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	1905
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1944
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	2050
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	1970
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	2071
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	1697
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	1891
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	2065
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	2028
18B_C5	I51	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1977
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	293
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	293
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	297
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	274
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	288
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	720
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	774
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	753
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	721
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	737
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	2711
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	2059
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1441
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1794
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	2026
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	2127
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	2612
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	2425
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	2678
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	2423
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	1093
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	2445
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	2464
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	2930
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	2783
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	736
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1454
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	2276
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	2280
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	2485
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	1317
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1767
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	1459
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	2065
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	2763
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	884
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	1139
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	1066
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	1347
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	1700
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	2179
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	2483
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	2464
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	2962
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	2958
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	1854
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	2618
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	2922
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	3404
18B_C6 	I52	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	3512
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	240
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	250
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	278
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	257
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	281
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	633
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	548
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	620
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	618
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	665
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1952
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	655
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	581
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	670
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	918
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	340
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1471
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	645
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	875
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	886
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	537
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	1961
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	2182
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	2077
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1269
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	360
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1045
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	1390
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	1620
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	1698
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	586
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1331
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	1250
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	2244
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	1597
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	619
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	745
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	762
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	749
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	800
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	774
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	642
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	635
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	623
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	710
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	758
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	733
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	891
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	1084
18B_D2	I53	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1175
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	376
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	406
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	378
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	385
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	386
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	637
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	709
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	705
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	612
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	656
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	1313
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	1514
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	1339
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	6	1387
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	6	1245
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	8	1074
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	8	1823
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	8	1361
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	8	1914
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	8	1533
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	10	1752
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	10	1908
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	10	2340
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	10	2209
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	10	1871
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	12	1249
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	12	1470
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	12	1571
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	12	1568
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	12	1672
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	14	1454
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	14	1847
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	14	2123
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	14	1863
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	14	1853
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	16	996
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	16	975
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	16	1085
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	16	1159
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	16	1136
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	18	1506
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	18	1716
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	18	1654
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	18	1501
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	18	1673
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	20	1780
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	20	1754
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	20	1905
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	20	1963
18B_D3	I54	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	20	1958
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	2	226
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	2	230
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	2	227
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	2	218
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	2	225
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	4	371
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	4	363
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	4	410
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	4	4	346
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	5	4	312
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	1	6	464
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	2	6	622
21A_D6	I57	Chlamydomonas_bilatus	Eutrophic	5	13	1	2.08	3	6	671
